Policy_Number,Premium_Written,Premium_Earned,Premium_Unearned,State_of_Coverage,Line_of_Business,Effective_Date,Expiration_Date,Commission_Rate,New_or_Renewal,Agent_Name,State_Tax_Rate,Commission_Basis,Reinsurance_premium_rate
CA10000649302,-5,8243.34,0.0,MO,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,BYRNE INSURANCE AGENCY INC,0.02,WRITTEN,0.0
CA10000649302,258,2257.26,-1999.26,MO,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,BYRNE INSURANCE AGENCY INC,0.02,WRITTEN,0.0
CA10000649703,0,363.5,-363.5,AL,COMMERCIAL AUTOMOBILE,11/5/2018,11/5/2019,0.0015,N,BOYLES MOAK & STONE INC,0.04,WRITTEN,0.0
CA10000649803,-265,907.05,0.0,KY,COMMERCIAL AUTOMOBILE,10/28/2018,8/21/2019,0.0015,N,SOUTHERN INSURANCE GROUP LLC,0.013999999999999999,WRITTEN,0.0
CA10000649903,0,2765.9,-2765.9,TN,COMMERCIAL AUTOMOBILE,11/2/2018,11/2/2019,0.0015,N,BYRNE INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000649903,0,1614.07,-1614.07,TN,COMMERCIAL AUTOMOBILE,11/2/2018,11/2/2019,0.0015,N,BYRNE INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000651303,0,1273.0,0.0,FL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.006,WRITTEN,0.0
CA10000651303,0,785.34,0.0,FL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.006,WRITTEN,0.0
CA10000651903,-1390,7672.1,0.0,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8
CA10000651903,-53,3667.28,0.0,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8
CA10000653002,0,1350.79,-1350.79,FL,COMMERCIAL AUTOMOBILE,10/14/2018,10/14/2019,0.0015,N,MCGRIFF INS SVCS INC/TEXARKANA/AG,0.006,WRITTEN,0.6
CA10000653002,-849,4961.64,0.0,FL,COMMERCIAL AUTOMOBILE,10/14/2018,10/14/2019,0.0015,N,MCGRIFF INS SVCS INC/TEXARKANA/AG,0.006,WRITTEN,0.6
CA10000653403,0,363.5,0.0,AL,COMMERCIAL AUTOMOBILE,10/19/2018,10/19/2019,0.0015,N,GCM INSURANCE AGENCY LLC/COLUMBUS,0.04,WRITTEN,0.0
CA10000655803,-2370,60289.08,0.0,PA,COMMERCIAL AUTOMOBILE,10/19/2018,10/19/2019,0.0015,N,WHITEHEAD AGENCY INC,0.039,WRITTEN,0.0
CA10000655803,-595,15590.22,0.0,PA,COMMERCIAL AUTOMOBILE,10/19/2018,10/19/2019,0.0015,N,WHITEHEAD AGENCY INC,0.039,WRITTEN,0.0
CA10000655803,-44,658.48,0.0,PA,COMMERCIAL AUTOMOBILE,10/19/2018,10/19/2019,0.0015,N,WHITEHEAD AGENCY INC,0.039,WRITTEN,0.0
CA10000656003,147,9778.06,-9631.06,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000656003,0,1857.15,0.0,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000656403,0,1955.88,0.0,TN,COMMERCIAL AUTOMOBILE,11/6/2018,11/6/2019,0.0015,N,CBIZ INSURANCE SERVICES INC,0.04,WRITTEN,0.0
CA10000656403,0,110.7,0.0,TN,COMMERCIAL AUTOMOBILE,11/6/2018,11/6/2019,0.0015,N,CBIZ INSURANCE SERVICES INC,0.04,WRITTEN,0.0
CA10000656403,0,9789.85,0.0,TN,COMMERCIAL AUTOMOBILE,11/6/2018,11/6/2019,0.0015,N,CBIZ INSURANCE SERVICES INC,0.04,WRITTEN,0.0
CA10000657202,1408,8150.11,-6742.11,GA,COMMERCIAL AUTOMOBILE,10/11/2018,10/11/2019,0.0015,N,HARRIS MADDEN POWELL STALLINGS AND,0.036000000000000004,WRITTEN,0.0
CA10000657202,2087,18818.06,-16731.06,GA,COMMERCIAL AUTOMOBILE,10/11/2018,10/11/2019,0.0015,N,HARRIS MADDEN POWELL STALLINGS AND,0.036000000000000004,WRITTEN,0.0
CA10000657603,0,3883.52,-3883.52,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000657603,-123,21963.25,0.0,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
